Image_ID,class,confidence,ymin,xmin,ymax,xmax
CsyFPWebSk25,Plant_bean,0.6471604704856873,1101,343,3202,2472
CsyFPWebSk25,Flower_open,0.5440733432769775,2268,914,2415,1089
CuwKTDrobGWK,Plant_bean,0.7896475791931152,2257,552,3273,2402
CuwKTDrobGWK,Flower_open,0.57447749376297,1964,1632,2031,1732
CuwKTDrobGWK,Plant_bean,0.44335469603538513,819,875,2211,2931
CuwKTDrobGWK,Plant_bean,0.41868335008621216,3161,521,4080,2008
CuwKTDrobGWK,Flower_open,0.3133757710456848,2846,1370,2897,1443
D95C1RyHrI5G,Plant_bean,0.6546059846878052,233,152,3860,2998
D95C1RyHrI5G,Plant_bean,0.5818788409233093,231,6,3094,1278
D95C1RyHrI5G,Plant_bean,0.3705914616584778,3055,860,4000,3000
DCEX4j2qOaNp,Plant_bean,0.8810475468635559,1413,597,2714,2057
DOZIMoSXdjWI,Plant_bean,0.8490069508552551,22,42,3721,2986
DOZIMoSXdjWI,Plant_bean,0.3463556170463562,642,1583,3530,3000
DRZMRCoguo3H,Plant_bean,0.8982186913490295,15,6,3965,2993
DRZMRCoguo3H,Flower_open,0.25125494599342346,2300,1681,2398,1797
DaltNHdYoDc8,Plant_bean,0.8502535223960876,4,113,3338,3000
DfwcrAC8bneG,Plant_bean,0.7038282752037048,2004,724,2937,1781
DfwcrAC8bneG,Plant_bean,0.5342609882354736,474,422,2084,2354
DzyJsVctA8L0,Plant_bean,0.8710870146751404,27,24,4000,3000
DzyJsVctA8L0,Flower_open,0.6494566202163696,2230,2041,2410,2183
EEpXvPM5qIFe,Plant_bean,0.7673864364624023,808,567,2852,2210
EEpXvPM5qIFe,Flower_open,0.47655636072158813,1961,1476,2059,1552
EFZXrEhpzIU7,Plant_bean,0.6419097185134888,682,1171,2257,3046
EFZXrEhpzIU7,Flower_open,0.636404812335968,3322,1732,3365,1783
EFZXrEhpzIU7,Plant_bean,0.48351410031318665,2556,1518,3498,2607
ERmjaCmgrf7s,Plant_bean,0.7507994771003723,440,0,3462,2973
ERmjaCmgrf7s,Plant_bean,0.4870195686817169,0,1045,606,2643
ESIAjsa8zbSX,Flower_open,0.8434187173843384,2139,1891,2286,2016
ESIAjsa8zbSX,Plant_bean,0.8191050291061401,1195,668,3995,3233
ESIAjsa8zbSX,Flower_open,0.5904213190078735,3662,321,3750,419
ESIAjsa8zbSX,Flower_open,0.5643578171730042,2610,1759,2734,1852
ESIAjsa8zbSX,Flower_open,0.5163694620132446,1851,1724,1939,1824
ESIAjsa8zbSX,Flower_closed,0.4166262447834015,1970,1859,2042,1908
ESIAjsa8zbSX,Plant_bean,0.4124506711959839,2052,1,4535,1147
ESIAjsa8zbSX,Plant_bean,0.4086155593395233,2414,1880,4622,3462
ESIAjsa8zbSX,Flower_open,0.38297921419143677,3745,83,3867,187
ESIAjsa8zbSX,Flower_closed,0.3222006857395172,2315,2117,2380,2175
ESIAjsa8zbSX,Plant_bean,0.306753933429718,1,7,1169,2030
ESIAjsa8zbSX,Flower_open,0.28909388184547424,4481,3345,4591,3438
EkoBBxtAAoEL,Plant_bean,0.8269827365875244,816,19,4000,3000
EkoBBxtAAoEL,Flower_open,0.7183399796485901,1970,1235,2066,1379
EkoBBxtAAoEL,Flower_open,0.3631434142589569,2360,1847,2452,1926
EkoBBxtAAoEL,Plant_bean,0.2884020209312439,0,5,638,1060
EkoBBxtAAoEL,Flower_open,0.2640343904495239,1465,2627,1564,2723
ElkEjRCYHJmx,Plant_bean,0.33573228120803833,1766,1511,4080,3052
ElkEjRCYHJmx,Plant_bean,0.27865514159202576,14,0,3682,2897
F2tjwL7FRXRS,Plant_bean,0.7775479555130005,91,18,3997,3000
F2tjwL7FRXRS,Flower_open,0.46185553073883057,1862,1851,1987,1982
F2tjwL7FRXRS,Flower_closed,0.4410637319087982,481,751,582,926
FPXE48DPZLmr,Plant_bean,0.8814188838005066,310,0,4000,2935
FPXE48DPZLmr,Flower_open,0.6781802177429199,969,1273,1085,1389
FPXE48DPZLmr,Plant_bean,0.5715975761413574,0,1424,1368,2998
FhZMUOxyJa94,Plant_bean,0.9221184849739075,8,38,3876,3000
FiDOd2sI9h9Q,Plant_bean,0.8981578946113586,1092,666,3223,2382
FiDOd2sI9h9Q,Flower_open,0.6835017800331116,2533,1879,2628,1947
FiDOd2sI9h9Q,Flower_open,0.3368765413761139,2636,1709,2727,1765
FiDOd2sI9h9Q,Flower_open,0.33176565170288086,2653,1693,2740,1755
G6zsue4izjXN,Plant_bean,0.7288708090782166,0,813,994,2427
G6zsue4izjXN,Plant_bean,0.5797600746154785,753,774,2349,2469
G6zsue4izjXN,Flower_open,0.4685647487640381,1418,1713,1479,1786
G6zsue4izjXN,Flower_open,0.42903801798820496,3203,1940,3275,2004
G6zsue4izjXN,Flower_open,0.31411832571029663,2942,1677,3002,1732
G6zsue4izjXN,Plant_bean,0.29514986276626587,1901,667,2998,2651
G6zsue4izjXN,Flower_open,0.29329079389572144,2877,1773,2932,1813
GDuzkrQW5qNB,Plant_bean,0.6012125611305237,207,343,3008,2681
GDuzkrQW5qNB,Plant_bean,0.37463852763175964,13,1840,3382,3060
GPBhESUqaUEy,Plant_bean,0.8979434370994568,1775,407,3185,2354
GPBhESUqaUEy,Plant_bean,0.7019846439361572,2635,1953,3974,3054
GWG93T11ikQW,Plant_bean,0.6470344066619873,1101,343,3202,2472
GWG93T11ikQW,Flower_open,0.542172372341156,2268,914,2415,1089
GbnSyqCxRm44,Plant_bean,0.7620847821235657,4,18,3477,3000
GbnSyqCxRm44,Flower_open,0.2966344356536865,1564,2523,1717,2672
Ge8WdSjSy3Ki,Plant_bean,0.7642947435379028,141,36,3988,2994
Ge8WdSjSy3Ki,Plant_bean,0.6322644352912903,2389,2,4000,2047
H59UhfX72dcF,Plant_bean,0.7922415733337402,3210,0,4624,1862
H59UhfX72dcF,Flower_open,0.7766563892364502,737,662,867,759
H59UhfX72dcF,Flower_open,0.7328743934631348,1460,1407,1536,1523
H59UhfX72dcF,Flower_open,0.7123197317123413,2773,874,2889,1028
H59UhfX72dcF,Plant_bean,0.7107831835746765,415,610,2552,2584
H59UhfX72dcF,Plant_bean,0.6610953211784363,2129,588,4127,2647
H59UhfX72dcF,Plant_bean,0.6278111338615417,0,9,1267,2181
H59UhfX72dcF,Flower_open,0.5704984664916992,4347,717,4530,821
H59UhfX72dcF,Flower_open,0.4615040719509125,1401,2262,1512,2372
H59UhfX72dcF,Flower_closed,0.4107784330844879,4248,787,4308,841
H59UhfX72dcF,Flower_closed,0.36805590987205505,2668,1622,2733,1675
H59UhfX72dcF,Flower_closed,0.3271311819553375,4134,694,4213,759
H59UhfX72dcF,Flower_open,0.30733001232147217,2097,1865,2206,1963
H59UhfX72dcF,Flower_closed,0.30519819259643555,188,859,247,907
H59UhfX72dcF,Flower_closed,0.3027096390724182,4253,729,4310,782
H59UhfX72dcF,Flower_open,0.2725655734539032,4078,1288,4193,1340
HBKrnXDk0hZ3,Plant_bean,0.8010037541389465,1082,1204,2122,2425
HBKrnXDk0hZ3,Plant_bean,0.7949180006980896,2235,1018,3012,2035
HBKrnXDk0hZ3,Flower_open,0.35418325662612915,2566,1426,2613,1476
HFAA8LgzKOof,Plant_bean,0.6566438674926758,237,351,1435,2612
HFAA8LgzKOof,Plant_bean,0.6399259567260742,1368,513,3859,2656
HPxZQiBMxg7V,Plant_bean,0.8840377926826477,645,145,3188,2675
HPxZQiBMxg7V,Flower_open,0.857882559299469,1656,1763,1752,1876
HWMK63lq6Ddu,Plant_bean,0.771766722202301,686,780,1899,2309
HWMK63lq6Ddu,Flower_open,0.7483181953430176,1454,1640,1515,1701
HWMK63lq6Ddu,Flower_open,0.5572962164878845,2478,1515,2532,1588
HWMK63lq6Ddu,Plant_bean,0.4540945589542389,2483,1413,3116,2056
HWMK63lq6Ddu,Flower_open,0.37477874755859375,2318,1723,2395,1785
HWMK63lq6Ddu,Plant_bean,0.33697211742401123,1792,1163,2702,2233
HYw3ARpoA5z7,Flower_open,0.8158503770828247,2667,1688,2743,1769
HYw3ARpoA5z7,Flower_open,0.7705735564231873,1079,2556,1171,2665
HYw3ARpoA5z7,Flower_open,0.755184531211853,1577,2238,1658,2330
HYw3ARpoA5z7,Plant_bean,0.6930325031280518,1,616,864,2404
HYw3ARpoA5z7,Plant_bean,0.6923720240592957,2114,937,3487,2580
HYw3ARpoA5z7,Plant_bean,0.5076286792755127,367,566,2688,3060
HYw3ARpoA5z7,Flower_open,0.47214579582214355,1226,1214,1279,1269
HYw3ARpoA5z7,Flower_open,0.292141318321228,1614,1704,1673,1753
HYw3ARpoA5z7,Flower_open,0.2832734286785126,1598,1696,1651,1746
HYw3ARpoA5z7,Flower_open,0.27405139803886414,935,2286,986,2358
HteYnnM78Gty,Plant_bean,0.6998691558837891,1393,162,3907,3000
HxcgPUUQZ3Xz,Plant_bean,0.9101008772850037,959,839,3067,2274
HxcgPUUQZ3Xz,Flower_open,0.487675279378891,1935,1238,2014,1313
HxcgPUUQZ3Xz,Flower_open,0.28481167554855347,1803,1258,1893,1315
I5u6uszJV09C,Flower_open,0.598261296749115,2021,1521,2110,1612
I5u6uszJV09C,Plant_bean,0.3772331178188324,521,750,3496,2926
I6Iftwpzx38X,Plant_bean,0.8390507698059082,3,32,3558,2993
IMbBIEExnbS3,Plant_bean,0.7444031834602356,3030,0,4624,1561
IMbBIEExnbS3,Plant_bean,0.7326894402503967,2225,858,3629,2681
IMbBIEExnbS3,Flower_open,0.6694805026054382,1802,3308,1883,3413
IMbBIEExnbS3,Flower_open,0.5396786332130432,1996,1475,2087,1591
IMbBIEExnbS3,Flower_open,0.5040849447250366,1780,1879,1865,1965
IMbBIEExnbS3,Plant_bean,0.4874417781829834,704,879,2711,2884
IMbBIEExnbS3,Flower_open,0.48002752661705017,2291,1847,2363,1922
IMbBIEExnbS3,Flower_open,0.4723576009273529,2129,3361,2196,3419
IMbBIEExnbS3,Flower_open,0.3467695116996765,2075,2354,2181,2500
ITDae1F2rOBO,Plant_bean,0.7307979464530945,1343,246,2951,1803
IeE9RmwSTZId,Plant_bean,0.7985839247703552,378,13,3810,2937
IeE9RmwSTZId,Flower_open,0.449370414018631,1974,1054,2103,1147
Ii7FU0gi4D0U,Plant_bean,0.86036217212677,111,19,3326,2993
Ii7FU0gi4D0U,Plant_bean,0.6141246557235718,0,0,1057,1154
Ii7FU0gi4D0U,Flower_open,0.4954752027988434,1662,2025,1789,2140
Ii7FU0gi4D0U,Flower_closed,0.4150310158729553,1660,2026,1790,2138
ImJgYBdVV5W1,Plant_bean,0.8604612946510315,30,0,4000,2998
ImJgYBdVV5W1,Flower_open,0.6768898367881775,1725,1632,1914,1771
ImJgYBdVV5W1,Flower_open,0.40047353506088257,2728,0,2841,105
Irzi5i8Mi5uE,Plant_bean,0.8508927822113037,7,17,3613,3000
J0MLIYVatqXW,Plant_bean,0.9189005494117737,947,0,4000,3000
J0MLIYVatqXW,Flower_open,0.7134261727333069,2280,1080,2491,1278
J0MLIYVatqXW,Plant_bean,0.40401145815849304,0,5,1449,1285
JAjjyUvY20Xs,Plant_bean,0.9087827205657959,1852,1272,2585,2003
JAjjyUvY20Xs,Plant_bean,0.8486894965171814,2450,1321,3414,2225
JAjjyUvY20Xs,Flower_open,0.749862015247345,2842,1557,2900,1627
JAjjyUvY20Xs,Plant_bean,0.649814248085022,1236,1219,1927,1943
JAjjyUvY20Xs,Flower_open,0.5647571086883545,3873,177,3935,247
JAjjyUvY20Xs,Plant_bean,0.5514644980430603,3171,4,4000,1187
JAjjyUvY20Xs,Flower_open,0.47636011242866516,1108,2800,1167,2849
JAjjyUvY20Xs,Plant_bean,0.3815456032752991,716,2303,1197,3000
JAjjyUvY20Xs,Flower_open,0.37254634499549866,2124,1706,2176,1751
JAjjyUvY20Xs,Plant_bean,0.2794784605503082,3494,55,4000,963
JEtlGiFPUAgX,Plant_bean,0.6871178150177002,3068,1599,4080,3040
JEtlGiFPUAgX,Flower_open,0.642857551574707,3738,2256,3826,2325
JEtlGiFPUAgX,Plant_bean,0.5772579908370972,1106,987,2160,2521
JEtlGiFPUAgX,Plant_bean,0.31704866886138916,2063,1200,3120,2499
JFQm0i4OjZSx,Plant_bean,0.863667905330658,1447,227,3547,2941
JFQm0i4OjZSx,Flower_open,0.35989585518836975,2455,1731,2529,1805
JOoG9VDarl8f,Plant_bean,0.7486923336982727,20,18,3600,2900
JOoG9VDarl8f,Flower_open,0.41014769673347473,864,1184,1083,1341
JRJtdME4Xcvw,Plant_bean,0.6842997670173645,0,27,3761,2999
JY1AM8XKwL9l,Plant_bean,0.8766615986824036,535,309,3152,3058
JY1AM8XKwL9l,Flower_open,0.4713146984577179,2068,1558,2166,1642
JY1AM8XKwL9l,Flower_open,0.44478827714920044,2107,1180,2181,1294
JY1AM8XKwL9l,Plant_bean,0.412156343460083,2389,6,3334,850
JeQ9MHvSvewS,Plant_bean,0.7910803556442261,116,25,3112,2981
JifTciPZxR6d,Plant_bean,0.6921839714050293,12,59,3502,3008
JifTciPZxR6d,Flower_open,0.5772188901901245,472,2299,594,2409
JifTciPZxR6d,Plant_bean,0.3159472942352295,0,1534,1348,3055
JkyoZSFZa1vs,Flower_open,0.8800351023674011,2473,0,2602,190
JkyoZSFZa1vs,Flower_open,0.8371988534927368,2906,139,3030,307
JkyoZSFZa1vs,Flower_open,0.8354960083961487,1491,1555,1680,1710
JkyoZSFZa1vs,Flower_open,0.8326947093009949,205,2379,524,2586
JkyoZSFZa1vs,Flower_open,0.7910090088844299,836,1688,1013,1831
JkyoZSFZa1vs,Plant_bean,0.7804160714149475,0,0,4078,3060
JkyoZSFZa1vs,Flower_open,0.7526913285255432,1846,1826,1968,1935
JkyoZSFZa1vs,Flower_open,0.7179345488548279,2340,316,2467,432
JkyoZSFZa1vs,Flower_open,0.5901547074317932,1638,2673,1745,2823
JkyoZSFZa1vs,Flower_open,0.5431302189826965,111,2273,310,2445
JkyoZSFZa1vs,Plant_bean,0.542759120464325,1574,0,4075,1272
JkyoZSFZa1vs,Flower_open,0.48839443922042847,1142,2619,1226,2703
JkyoZSFZa1vs,Flower_closed,0.4302445948123932,1357,1457,1422,1508
JkyoZSFZa1vs,Flower_open,0.43000009655952454,677,1302,786,1430
JkyoZSFZa1vs,Flower_closed,0.4228779077529907,1566,1206,1661,1264
JkyoZSFZa1vs,Flower_closed,0.4052535891532898,1357,1538,1429,1637
JkyoZSFZa1vs,Flower_closed,0.3703404664993286,1575,1250,1706,1336
JkyoZSFZa1vs,Flower_closed,0.30326226353645325,292,2256,362,2368
JkyoZSFZa1vs,Flower_open,0.2686608135700226,1117,2262,1209,2371
JkyoZSFZa1vs,Flower_open,0.2632234990596771,3338,1609,3469,1756
JkyoZSFZa1vs,Flower_closed,0.25640755891799927,1053,2306,1133,2400
JkyoZSFZa1vs,Flower_open,0.2535664141178131,1805,1682,1929,1786
KLTSIZn2Q72w,Plant_bean,0.9141371846199036,14,12,3358,2977
KLTSIZn2Q72w,Flower_open,0.3406980633735657,833,1163,955,1393
KkMHfZyIJ7IF,Plant_bean,0.7871091365814209,961,1196,2056,2424
KkMHfZyIJ7IF,Flower_open,0.7669638395309448,2932,1454,3001,1512
KkMHfZyIJ7IF,Plant_bean,0.7490490674972534,2063,1051,3262,2374
KkMHfZyIJ7IF,Flower_open,0.5972440838813782,2744,1708,2817,1764
KkMHfZyIJ7IF,Flower_open,0.5240756869316101,2846,1674,2918,1727
KkMHfZyIJ7IF,Flower_closed,0.49606382846832275,1629,1800,1669,1834
KkMHfZyIJ7IF,Flower_closed,0.3786922097206116,1469,1779,1511,1813
KkMHfZyIJ7IF,Flower_closed,0.3289964199066162,1538,1783,1577,1816
L2obwuO7yYBj,Plant_bean,0.6639794707298279,1240,1083,2302,2120
L2obwuO7yYBj,Flower_open,0.49439549446105957,2375,1709,2445,1761
L2obwuO7yYBj,Plant_bean,0.4524814486503601,2077,1361,2738,2215
L6j93TAmoGfI,Plant_bean,0.7639819383621216,999,484,2803,2552
L6j93TAmoGfI,Flower_closed,0.39673614501953125,1584,1362,1660,1412
L6j93TAmoGfI,Flower_open,0.2892509996891022,1402,1667,1476,1742
L6j93TAmoGfI,Flower_closed,0.27407920360565186,1666,1249,1724,1293
L6j93TAmoGfI,Flower_closed,0.26259854435920715,998,1708,1067,1762
LQrYOdXGGQNu,Flower_open,0.8105628490447998,1948,1343,2049,1467
LQrYOdXGGQNu,Plant_bean,0.6396012306213379,177,283,3270,2269
LQrYOdXGGQNu,Plant_bean,0.636260449886322,6,1832,789,3053
LQrYOdXGGQNu,Flower_open,0.31983938813209534,1266,1078,1356,1153
LQrYOdXGGQNu,Plant_bean,0.26572543382644653,0,14,1898,2273
LVjlaHEjbgQ6,Plant_bean,0.7996200323104858,224,44,3651,3000
LVjlaHEjbgQ6,Flower_open,0.3607785403728485,2790,2889,2878,2996
LrolgHPqShHn,Flower_open,0.7917064428329468,972,1791,1058,1870
LrolgHPqShHn,Plant_bean,0.6038633584976196,59,763,1642,2360
LrolgHPqShHn,Flower_open,0.34620293974876404,2384,1496,2455,1561
LrolgHPqShHn,Flower_open,0.30246812105178833,2992,2254,3055,2331
LrolgHPqShHn,Plant_bean,0.28961101174354553,918,0,1618,588
LtDM7BkwOB74,Plant_bean,0.7927630543708801,41,0,4000,3000
LvQZZMPRfq3p,Plant_bean,0.892278790473938,1128,583,2943,2606
LvQZZMPRfq3p,Flower_open,0.5623204112052917,1238,1451,1368,1535
LvQZZMPRfq3p,Plant_bean,0.2713627517223358,3314,67,4069,701
LvQZZMPRfq3p,Flower_closed,0.2618255317211151,3561,340,3622,392
LvWydUQjsw4L,Plant_bean,0.9260973930358887,5,0,3999,2992
MGqiN4JB4fGr,Plant_bean,0.8375866413116455,1364,858,4080,3039
MGqiN4JB4fGr,Plant_bean,0.8197720646858215,470,583,1998,2305
MGqiN4JB4fGr,Flower_open,0.7480995059013367,3134,1810,3227,1890
MGqiN4JB4fGr,Flower_open,0.7048105597496033,1137,989,1239,1088
MGqvOd0Avgi7,Plant_bean,0.8124179244041443,20,0,4000,3000
MGqvOd0Avgi7,Flower_open,0.398560494184494,2054,2142,2165,2270
MGqvOd0Avgi7,Flower_open,0.3664418160915375,664,1605,781,1714
MGqvOd0Avgi7,Flower_closed,0.3610687553882599,1945,2160,2032,2221
MGqvOd0Avgi7,Flower_open,0.2819024622440338,2246,1219,2361,1385
MWzXvCIkstmC,Plant_bean,0.8886981010437012,2183,1145,3227,2311
MWzXvCIkstmC,Plant_bean,0.7892827987670898,803,980,1853,2049
MWzXvCIkstmC,Flower_open,0.5044697523117065,2597,1817,2672,1875
MWzXvCIkstmC,Flower_open,0.4783855974674225,2684,1737,2744,1784
MWzXvCIkstmC,Plant_bean,0.43074098229408264,3577,221,4080,1036
MXAvu4pahfkl,Flower_open,0.753334641456604,1583,1605,1676,1734
MXAvu4pahfkl,Flower_open,0.6867601871490479,3253,627,3405,753
MXAvu4pahfkl,Flower_open,0.6829496622085571,4344,394,4454,510
MXAvu4pahfkl,Plant_bean,0.6411532163619995,2639,0,4624,2134
MXAvu4pahfkl,Flower_open,0.6137634515762329,3745,0,3930,177
MXAvu4pahfkl,Flower_open,0.6118409037590027,57,353,238,465
MXAvu4pahfkl,Flower_open,0.6065601706504822,3510,620,3582,702
MXAvu4pahfkl,Flower_open,0.5963700413703918,1106,1617,1253,1752
MXAvu4pahfkl,Flower_open,0.5827020406723022,3315,482,3411,579
MXAvu4pahfkl,Flower_open,0.5532167553901672,1364,1469,1475,1560
MXAvu4pahfkl,Plant_bean,0.5507777333259583,0,0,1389,2500
MXAvu4pahfkl,Flower_open,0.5107607841491699,4222,760,4320,849
MXAvu4pahfkl,Plant_bean,0.43537890911102295,2173,668,3556,2805
MXAvu4pahfkl,Plant_bean,0.4277455508708954,722,208,2333,2851
MXAvu4pahfkl,Flower_open,0.4077973961830139,3,991,109,1118
MXAvu4pahfkl,Flower_open,0.3715205490589142,1104,1398,1195,1477
MXAvu4pahfkl,Flower_closed,0.3711455464363098,1770,2432,1833,2497
MXAvu4pahfkl,Flower_open,0.3647058606147766,1604,1893,1694,1974
MXAvu4pahfkl,Flower_open,0.36080658435821533,3,943,53,1014
MXAvu4pahfkl,Flower_open,0.3585609495639801,1,943,80,1092
MXAvu4pahfkl,Flower_open,0.3571818172931671,298,686,392,783
MXAvu4pahfkl,Flower_open,0.3018907904624939,113,1031,224,1119
MXAvu4pahfkl,Flower_open,0.2904278039932251,264,838,331,903
MXAvu4pahfkl,Flower_closed,0.28428155183792114,1805,2519,1863,2576
MXAvu4pahfkl,Flower_open,0.27706724405288696,2584,1598,2671,1679
MXAvu4pahfkl,Flower_open,0.2504168748855591,198,455,296,534
MYM1MZqI9HHO,Plant_bean,0.8253686428070068,2490,2235,3590,3052
MYM1MZqI9HHO,Plant_bean,0.7435609698295593,1900,729,3007,1600
Mb3FnZsNMTFn,Plant_bean,0.7605118751525879,275,54,4000,3000
MkaZJD7qvXTA,Plant_bean,0.8098493814468384,1017,705,2222,2444
MkaZJD7qvXTA,Flower_open,0.6248697638511658,2175,941,2270,1022
MkaZJD7qvXTA,Plant_bean,0.6029178500175476,3344,422,4080,1688
MkaZJD7qvXTA,Plant_bean,0.35778573155403137,1817,789,2931,2009
MkaZJD7qvXTA,Flower_open,0.33344322443008423,1410,1762,1458,1812
MkaZJD7qvXTA,Plant_bean,0.32420289516448975,2651,416,3494,1770
MkaZJD7qvXTA,Flower_open,0.28652071952819824,1641,1589,1733,1665
MusJHShpr5aH,Plant_bean,0.8294021487236023,4,21,3868,2995
MusJHShpr5aH,Flower_open,0.34059250354766846,1839,2017,1981,2160
MusJHShpr5aH,Plant_bean,0.32568681240081787,3021,0,3999,1893
N6Cyk4ibkfU2,Flower_open,0.743360698223114,374,2008,461,2134
N6Cyk4ibkfU2,Plant_bean,0.6808789372444153,100,189,2986,3060
N6Cyk4ibkfU2,Flower_open,0.4500114321708679,2371,905,2473,1064
N6Cyk4ibkfU2,Flower_open,0.34280481934547424,526,2090,638,2189
NKON6vGA63D3,Plant_bean,0.9136147499084473,155,9,4000,3000
NVq41pdQPusm,Plant_bean,0.8160143494606018,2060,904,2921,2063
NVq41pdQPusm,Plant_bean,0.6512095332145691,936,1183,2168,2401
NVq41pdQPusm,Plant_bean,0.5508787035942078,2770,953,3472,1937
NVq41pdQPusm,Plant_bean,0.2710322439670563,3431,533,4000,2910
NafOhSLaF0Op,Plant_bean,0.8420238494873047,26,17,3577,2999
NafOhSLaF0Op,Flower_open,0.5108427405357361,767,1565,1000,1774
NafOhSLaF0Op,Flower_closed,0.3871610760688782,1052,1743,1155,1831
NafOhSLaF0Op,Plant_bean,0.25322529673576355,2296,8,3998,1762
O08RBabSs6nd,Plant_bean,0.8765140175819397,401,459,3466,2563
O08RBabSs6nd,Flower_open,0.5251573920249939,1211,1318,1312,1426
O1ooTZGpgCgn,Plant_bean,0.8127126693725586,758,0,4000,2903
O1ooTZGpgCgn,Flower_open,0.34564831852912903,2690,1696,2867,1799
O3VpQkWSTIhI,Plant_bean,0.9265202879905701,653,10,4000,2996
O5HIOWd5PYWj,Plant_bean,0.7644439339637756,3353,385,4080,1720
O5HIOWd5PYWj,Plant_bean,0.7402985095977783,1952,614,3678,2867
O5HIOWd5PYWj,Flower_open,0.6974833607673645,2933,1525,3003,1590
O5HIOWd5PYWj,Flower_open,0.6518086791038513,2693,2147,2743,2199
O5HIOWd5PYWj,Flower_open,0.6215713620185852,2795,2189,2863,2297
O5HIOWd5PYWj,Plant_bean,0.5537125468254089,2853,1783,4080,3052
O5HIOWd5PYWj,Flower_open,0.5450835227966309,2679,1810,2733,1864
O5HIOWd5PYWj,Flower_open,0.5011847019195557,1280,1577,1343,1643
O5HIOWd5PYWj,Flower_open,0.4446916878223419,3739,1527,3825,1616
O5HIOWd5PYWj,Flower_open,0.3538871705532074,896,2057,946,2102
O5HIOWd5PYWj,Flower_open,0.33415326476097107,1886,1020,1927,1074
O5HIOWd5PYWj,Plant_bean,0.30231040716171265,4,1720,1261,3058
O5HIOWd5PYWj,Flower_open,0.26242536306381226,2644,1928,2698,1987
O5HIOWd5PYWj,Plant_bean,0.2532156705856323,275,718,1929,2406
OFQPbcl5Ox5k,Plant_bean,0.7419319748878479,0,12,3314,2984
OTnADkNHglGj,Plant_bean,0.8557155728340149,2680,2359,4615,3464
OTnADkNHglGj,Plant_bean,0.8469668030738831,925,720,3367,2442
OTnADkNHglGj,Plant_bean,0.7077164649963379,1831,2,3748,890
OTnADkNHglGj,Flower_open,0.7061468958854675,2241,1799,2396,1969
OTnADkNHglGj,Flower_open,0.6080470681190491,1404,1970,1519,2080
OTnADkNHglGj,Flower_open,0.5711173415184021,2251,1878,2408,2017
OTnADkNHglGj,Flower_open,0.5129920840263367,3223,3056,3335,3205
OTnADkNHglGj,Flower_open,0.4224238693714142,3290,3273,3384,3387
OTnADkNHglGj,Flower_closed,0.4049777686595917,3180,3370,3243,3426
OTnADkNHglGj,Flower_open,0.38536810874938965,3434,3242,3606,3462
OTnADkNHglGj,Flower_closed,0.34841689467430115,3139,3108,3222,3200
OTnADkNHglGj,Flower_open,0.3483033776283264,1383,1834,1509,1926
OTnADkNHglGj,Flower_open,0.3440271019935608,3380,3233,3465,3353
OTnADkNHglGj,Flower_closed,0.31610551476478577,2638,1747,2693,1799
OTqScZXB5Aqn,Plant_bean,0.9128377437591553,998,426,2919,2474
OTqScZXB5Aqn,Flower_open,0.738688588142395,2094,1392,2179,1466
OTqScZXB5Aqn,Plant_bean,0.6067979335784912,15,1949,1572,3056
OTqScZXB5Aqn,Flower_open,0.5421127080917358,2239,1348,2310,1420
OTqScZXB5Aqn,Flower_open,0.3244049847126007,2436,1600,2519,1675
OTqScZXB5Aqn,Plant_bean,0.2624969780445099,2527,1776,3090,2346
OWEhGYxOknLp,Flower_open,0.7603639960289001,1286,489,1319,535
OWEhGYxOknLp,Flower_open,0.7379178404808044,825,412,859,445
OWEhGYxOknLp,Flower_open,0.7290142178535461,1227,505,1260,546
OWEhGYxOknLp,Flower_open,0.704801619052887,338,763,383,796
OWEhGYxOknLp,Flower_open,0.6852447390556335,881,539,910,558
OWEhGYxOknLp,Flower_open,0.674944281578064,1146,455,1176,486
OWEhGYxOknLp,Plant_bean,0.6718718409538269,891,73,1439,874
OWEhGYxOknLp,Flower_open,0.6672148108482361,423,525,449,548
OWEhGYxOknLp,Flower_open,0.6368255019187927,433,781,472,811
OWEhGYxOknLp,Flower_open,0.6279957890510559,669,347,696,372
OWEhGYxOknLp,Flower_open,0.617023766040802,416,872,444,901
OWEhGYxOknLp,Flower_open,0.6098795533180237,472,494,499,523
OWEhGYxOknLp,Flower_open,0.5682992935180664,907,432,926,465
OWEhGYxOknLp,Flower_open,0.5429449677467346,605,482,634,505
OWEhGYxOknLp,Flower_open,0.5023963451385498,649,510,675,533
OWEhGYxOknLp,Flower_open,0.4793815612792969,1308,971,1333,990
OWEhGYxOknLp,Flower_closed,0.47904956340789795,897,507,912,520
OWEhGYxOknLp,Flower_open,0.45975804328918457,488,667,510,689
OWEhGYxOknLp,Flower_open,0.45927882194519043,477,529,502,551
OWEhGYxOknLp,Flower_open,0.44334176182746887,999,167,1029,197
OWEhGYxOknLp,Plant_bean,0.4308456480503082,122,149,782,1076
OWEhGYxOknLp,Flower_open,0.4266071319580078,509,650,540,679
OWEhGYxOknLp,Flower_open,0.40553608536720276,423,844,456,864
OWEhGYxOknLp,Flower_closed,0.38128378987312317,847,530,866,545
OWEhGYxOknLp,Flower_open,0.3613103926181793,548,550,565,571
OWEhGYxOknLp,Flower_closed,0.36016008257865906,434,746,448,760
